Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.granularity	dataset_reader.lazy	dataset_reader.token_indexers.elmo.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.elmo.do_layer_norm	model.input_embedder.token_embedders.elmo.dropout	model.input_embedder.token_embedders.elmo.options_file	model.input_embedder.token_embedders.elmo.requires_grad	model.input_embedder.token_embedders.elmo.type	model.input_embedder.token_embedders.elmo.weight_file	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	test_accuracy	test_data_path	test_loss	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.granularity	validation_dataset_reader.lazy	validation_dataset_reader.token_indexers.elmo.type	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.type	validation_loss	vocabulary.max_vocab_size	dataset_reader.sample
34	7	0.8738532110091743	0.7208552211523056	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	16	True	64	basic	0.1	['maxpool meanpool']	True	270	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2974.636	2585	4773	4171	2747	0.870950027457441	/home/suching/reproducibility/data/sst/test.txt	0.6329423261099848	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0045262898453508355	adam	10	+accuracy	0.9998554913294798	2974.636	560.0	16	2585	3227	4171	2747	0.0009996002591257792	0	0.8704128440366973	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	1.0419644457953317	10000	6919
35	4	0.8818807339449541	0.5770482569932938	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	13	True	64	basic	0.1	['attention maxpool final_state']	True	277	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2939.692	4571	3865	4189	3393	0.8967600219659527	/home/suching/reproducibility/data/sst/test.txt	0.4679334337084458	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0014816851244834016	adam	10	+accuracy	1.0	2939.692	431.0	13	4571	10	4189	3393	5.566185220665887e-05	0	0.8761467889908257	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.8071715427296502	10000	6919
36	19	0.8543577981651376	0.3827113264373371	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	28	True	64	basic	0.4	['meanpool final_state']	True	372	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2939.68	2705	3913	4979	5421	0.8594179022515102	/home/suching/reproducibility/data/sst/test.txt	0.3468708868684439	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	3.5516766552899386e-05	adam	10	+accuracy	0.9258670520231214	2939.68	918.0	28	2705	3913	2683	4199	0.2020458991921276	0	0.8520642201834863	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.3854691471372332	10000	6919
37	5	0.8692660550458715	0.6441993479217801	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	14	True	64	basic	0.1	['maxpool meanpool final_state']	True	170	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2927.612	2585	4795	3305	4881	0.871499176276771	/home/suching/reproducibility/data/sst/test.txt	0.5178998487776724	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0005311717192542357	adam	10	+accuracy	1.0	2927.6	447.0	14	2585	4135	3305	2747	0.0005671573512324499	0	0.8635321100917431	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.8570136981351035	10000	6919
38	15	0.7236238532110092	0.6224002710410527	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	24	True	64	basic	0.4	['attention']	True	365	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2972.932	5209	3865	4827	3393	0.7358594179022515	/home/suching/reproducibility/data/sst/test.txt	0.6245833039283752	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	2.1082038422819995e-06	adam	10	+accuracy	0.7179190751445087	2972.932	839.0	24	3621	2809	4587	3393	0.6237907174530379	0	0.7236238532110092	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6180494725704193	10000	6919
39	4	0.8635321100917431	0.3707634029643877	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	13	True	64	basic	0.4	['attention maxpool meanpool final_state']	True	184	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2941.864	3663	3763	3323	4837	0.8665568369028006	/home/suching/reproducibility/data/sst/test.txt	0.3231327487476941	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	8.148824672149668e-05	adam	10	+accuracy	0.9855491329479767	2941.864	437.0	13	3661	3763	3183	3715	0.053828220284723366	0	0.8463302752293578	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6453846863337925	10000	6919
40	2	0.8555045871559633	0.37926372459956575	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	11	True	64	basic	0.0	['attention']	True	108	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2927.336	2723	4881	5451	3173	0.8484349258649094	/home/suching/reproducibility/data/sst/test.txt	0.37450454486855145	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.03415745793963711	adam	10	+accuracy	0.9998554913294798	2927.324	375.0	11	2723	2829	4593	3173	0.0009240862665646668	0	0.8291284403669725	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.8978099482400077	10000	6919
41	3	0.8853211009174312	0.41275713060583386	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	12	True	64	basic	0.0	['maxpool']	True	486	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2944.82	2199	3007	4765	4783	0.8725974739154311	/home/suching/reproducibility/data/sst/test.txt	0.3866735644766997	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0048296562923707325	adam	10	+accuracy	1.0	2944.776	409.0	12	2199	3007	2165	4783	0.00022832206834893707	0	0.8830275229357798	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.5870584760393415	10000	6919
42	6	0.8841743119266054	0.6358480261904853	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	15	True	64	basic	0.2	['final_state']	True	359	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2939.768	4987	3387	4889	4803	0.8846787479406919	/home/suching/reproducibility/data/sst/test.txt	0.4869873641893782	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.002108043638090497	adam	10	+accuracy	1.0	2939.768	483.00000000000006	15	4987	3387	4889	2581	0.00016516542762791346	0	0.8841743119266054	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.7918707770960671	10000	6919
43	3	0.8704128440366973	0.3620287020291601	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	12	True	64	basic	0.2	['attention final_state maxpool']	True	282	1074	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2976.092	2705	4551	4979	4199	0.8561230093355301	/home/suching/reproducibility/data/sst/test.txt	0.32280950248241425	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	5.970024882851484e-05	adam	10	+accuracy	0.98135838150289	2976.092	423.0	12	2705	4551	2685	4199	0.06832675433316089	0	0.8509174311926605	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6744886551584516	10000	6919
44	8	0.8405963302752294	0.3942384123802185	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	17	True	64	basic	0.4	['final_state attention']	True	430	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2964.52	4217	3447	5227	4165	0.8533772652388797	/home/suching/reproducibility/data/sst/test.txt	0.35684512144532704	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	8.784921541676852e-06	adam	10	+accuracy	0.8593930635838151	2964.508	594.0	17	4217	2749	5209	4165	0.3431849829647519	0	0.8405963302752294	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.3845699386937277	10000	6919
45	5	0.8119266055045872	0.7634925182376591	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	14	True	64	basic	0.1	['attention final_state maxpool']	True	471	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2969.416	2585	4795	4263	4243	0.8138385502471169	/home/suching/reproducibility/data/sst/test.txt	0.7461474661169379	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.04365143314546222	adam	10	+accuracy	0.998699421965318	2969.376	489.00000000000006	14	2585	3539	3305	4243	0.006840001334598578	0	0.8004587155963303	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	1.0666939573628562	10000	6919
46	15	0.7144495412844036	0.6307030064719064	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	24	True	64	basic	0.1	['maxpool']	True	304	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2940.54	3663	4401	3823	4353	0.7342119714442614	/home/suching/reproducibility/data/sst/test.txt	0.6347200459447401	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	2.762963835720387e-06	adam	10	+accuracy	0.7177745664739884	2940.54	752.0	24	3663	2235	3313	4199	0.633514274697785	0	0.7144495412844036	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.6292631072657449	10000	6919
47	2	0.875	0.34096524225814	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	11	True	64	basic	0.4	['attention final_state']	True	412	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2944.692	5625	4881	4813	3173	0.885227896760022	/home/suching/reproducibility/data/sst/test.txt	0.2923640588234211	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0005744446439397553	adam	10	+accuracy	1.0	2944.692	366.0	11	2723	4243	4813	3173	0.00036173064364205805	0	0.8692660550458715	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.7925739267042705	10000	6919
48	25	0.8027522935779816	0.9172748156956264	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	34	True	64	basic	0.0	['meanpool final_state maxpool attention']	True	155	1074	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2938.12	4301	2873	3313	4837	0.8215266337177375	/home/suching/reproducibility/data/sst/test.txt	0.67871953238701	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0669698861625989	adam	10	+accuracy	1.0	2938.12	1092.0	34	3889	0	3313	0	0.0026843314221419324	0	0.8016055045871558	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.9433358992849078	10000	6919
49	16	0.8555045871559633	0.3772632298724992	2-class	False	elmo_characters	True	single_id	sst_tokens	elmo frozen	25	True	64	basic	0.0	['attention meanpool']	True	452	1074	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	False	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True	classifier	2942.916	4781	3007	4127	4783	0.8544755628775398	/home/suching/reproducibility/data/sst/test.txt	0.34046873193362664	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	1.8170494922658565e-05	adam	10	+accuracy	0.8854046242774567	2942.916	802.0	25	2199	3007	4127	4783	0.2894012938945665	0	0.8543577981651376	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters	True	single_id	sst_tokens	0.376286329967635	10000	6919
0	10	0.7763761467889908	0.6706480724470956	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	19	True	64	basic	0.0	['attention maxpool final_state meanpool']	True	210	1024	3	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2951.888	6283	7517	5441	7525	0.7836353651839648	/home/suching/reproducibility/data/sst/test.txt	0.5759418123754961	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.001756138310789106	adam	10	+accuracy	0.9989884393063584	2951.884	2168.0	19	6279	7517	5441	6059	0.0044603687155684215	0	0.7591743119266054	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	1.6093512645789556	10000	6919
1	7	0.5309633027522935	0.6910352621759687	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	16	True	64	basic	0.1	['maxpool final_state attention meanpool']	True	79	1024	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2921.0	6793	6627	7291	5031	0.5304777594728172	/home/suching/reproducibility/data/sst/test.txt	0.6933681101634585	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.010014843378931756	adam	10	+accuracy	0.5192196531791907	2921.0	1808.0	16	6793	6627	7291	5019	0.6922399937559706	0	0.5309633027522935	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	0.6909247253622327	10000	6919
2	8	0.8474770642201835	0.3972545713186264	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	17	True	64	basic	0.0	['maxpool']	True	405	1024	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2980.976	7361	7793	6123	5019	0.8500823723228995	/home/suching/reproducibility/data/sst/test.txt	0.3892224677677813	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	2.3580742939817325e-06	adam	10	+accuracy	0.8595375722543352	2980.976	1963.0	17	5879	6587	6123	5019	0.352365060820492	0	0.8428899082568807	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	0.3798586236579077	10000	6919
3	1	0.8979357798165137	0.2696799082415445	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	10	True	64	basic	0.3	['meanpool final_state attention maxpool']	True	85	1024	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2919.18	5861	6297	5415	5713	0.8874244920373421	/home/suching/reproducibility/data/sst/test.txt	0.28788414494744663	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0001005852936389393	adam	10	+accuracy	1.0	2919.176	1193.0	10	5861	6297	5415	5225	0.00022578114694958432	0	0.8944954128440367	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	0.5774212197533676	10000	6919
4	14	0.8922018348623854	0.6321601867675781	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	23	True	64	basic	0.1	['attention']	True	302	1024	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2952.62	5861	6297	5415	5713	0.8890719384953323	/home/suching/reproducibility/data/sst/test.txt	0.6149290265708134	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	9.352282447349869e-05	adam	10	+accuracy	1.0	2952.62	2564.0	23	5053	6297	5409	5253	9.624258435647422e-05	0	0.8899082568807339	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	0.6559647534574781	10000	6919
5	4	0.8176605504587156	0.4557888848440988	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	13	True	64	basic	0.4	['final_state maxpool attention']	True	75	1024	2	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2917.224	6823	6765	5243	6423	0.8083470620538166	/home/suching/reproducibility/data/sst/test.txt	0.4521536667799128	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	0.0015288296592273194	adam	10	+accuracy	0.9985549132947976	2917.204	1486.0	13	6765	6765	5243	0	0.008448864619563753	0	0.7878440366972477	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	1.2372260732310159	10000	6919
6	15	0.838302752293578	0.38151670140879496	2-class	False	elmo_characters			sst_tokens	elmo fine-tuned	24	True	64	basic	0.0	['attention maxpool meanpool']	True	398	1024	1	lstm	seq2seq	False	0.0	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_options.json	True	elmo_token_embedder	https://s3-us-west-2.amazonaws.com/allennlp/models/elmo/2x4096_512_2048cnn_2xhighway/elmo_2x4096_512_2048cnn_2xhighway_weights.hdf5				classifier	2951.812	6823	6765	5243	6423	0.8599670510708401	/home/suching/reproducibility/data/sst/test.txt	0.35976263521046475	/home/suching/reproducibility/data/sst/train.txt	0	0.5	2	reduce_on_plateau	50	1	2.2353428873212227e-06	adam	10	+accuracy	0.8653179190751445	2951.812	2709.0	24	6765	0	5243	0	0.3460860257848687	0	0.8314220183486238	/home/suching/reproducibility/data/sst/dev.txt	2-class	False	elmo_characters			sst_tokens	0.3797548093966076	10000	6919
