C	Unnamed: 0	accuracy	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	evaluate_on_test	iterator.batch_size	iterator.type	model.dropout	model.encoder.aggregations	model.encoder.architecture.bidirectional	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.num_layers	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	penalty	random_state	solver	test_data_path	tol	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
299.2702708296364		0.8662		0.8662			20000															logistic regression															l1	94032.0	liblinear		0.005341124358622108														68.76991319656372																				
351.5734184727589		0.8294		0.8294			20000															logistic regression															l2	16486.0	liblinear		0.00017207761157144951														50.30053997039795																				
2133.5539161009615		0.878		0.878			20000															logistic regression															l1	53192.0	liblinear		0.0004417993115257545														27.022428274154663																				
0.001583111748061386		0.5		0.5			20000															logistic regression															l1	10519.0	liblinear		0.0038650032026313038														60.8286919593811																				
458448.62681531813		0.7372		0.7372			20000															logistic regression															l1	41687.0	liblinear		0.0008997109384789035														52.354485988616936																				
261.75868356892465		0.8316		0.8316			20000															logistic regression															l1	48197.0	liblinear		0.0006197931988477888														38.3105149269104																				
0.003576724238282144		0.8658		0.8658			20000															logistic regression															l2	88896.0	liblinear		0.0001578583678014704														21.062579870224																				
257153.578148898		0.8104		0.8104			20000															logistic regression															l1	35071.0	liblinear		0.00015957918514102181														34.064139127731316																				
87829.93446070662		0.7374		0.7374			20000															logistic regression															l1	78644.0	liblinear		0.003636289402550289														25.839902877807607																				
390.82081709823655		0.8352		0.8352			20000															logistic regression															l1	86786.0	liblinear		0.004348135629886644														58.905519008636475																				
0.005151439800442202		0.7796		0.7796			20000															logistic regression															l1	83689.0	liblinear		0.00028808744818101625														29.42574596405029																				
30522.271880980115		0.7332		0.7332			20000															logistic regression															l1	19684.0	liblinear		0.002887581846304864														70.48834991455078																				
475.1901988497788		0.8916		0.8916			20000															logistic regression															l2	21126.0	liblinear		0.003676322729727597														48.95248484611511																				
0.004681633331476161		0.8074		0.8074			20000															logistic regression															l2	19700.0	liblinear		0.0047887549655638														39.69994020462036																				
975270.5769744323		0.7192		0.7192			20000															logistic regression															l1	63617.0	liblinear		0.004196707874823335														71.79181790351869																				
568.6663393115857		0.8738		0.8738			20000															logistic regression															l1	63835.0	liblinear		0.0006339765344665004														70.89194130897522																				
0.017909010943755584		0.5		0.5			20000															logistic regression															l1	71987.0	liblinear		0.008279726607126807														23.34829306602478																				
75.70344866041036		0.8784		0.8784			20000															logistic regression															l2	7783.0	liblinear		0.0018741407828208945														28.346147060394287																				
0.006669540981635754		0.8044		0.8044			20000															logistic regression															l2	18685.0	liblinear		0.0011435757748040074														24.646849155426025																				
0.00042853721557670367		0.5862		0.5862			20000															logistic regression															l1	64977.0	liblinear		0.00570991829132865														76.47851276397705																				
14.618104345060965		0.8722		0.8722			20000															logistic regression															l1	48295.0	liblinear		0.00015216659760651377														56.34012794494629																				
65142.88406952701		0.8828		0.8828			20000															logistic regression															l2	59050.0	liblinear		0.00046047510380284784														59.50904202461243																				
90.77803527604559		0.8872		0.8872			20000															logistic regression															l1	25442.0	liblinear		0.0002458757574470982														33.06229996681213																				
0.1986904931955566		0.8668		0.8668			20000															logistic regression															l1	63584.0	liblinear		0.0017355676389330932														46.25686025619507																				
128293.9713400653		0.877		0.877			20000															logistic regression															l1	66321.0	liblinear		0.00018817435867077783														77.32747197151184																				
1487.0826363746896		0.8806		0.8806			20000															logistic regression															l2	1002.0	liblinear		0.00011559437200607975														36.782441139221184																				
13.372206154057386		0.8952		0.8952			20000															logistic regression															l2	85956.0	liblinear		0.00030923994009287816														87.37459301948547																				
0.365887028328045		0.8922		0.8922			20000															logistic regression															l2	41122.0	liblinear		0.003215136965542397														49.02230763435364																				
4.686723520937648		0.888		0.888			20000															logistic regression															l2	51471.0	liblinear		0.0033171847737908586														50.96838974952698																				
92058.870475353		0.8086		0.8086			20000															logistic regression															l1	45059.0	liblinear		0.0009002306165009832														32.04084801673889																				
0.21020930734107984		0.8678		0.8678			20000															logistic regression															l1	62899.0	liblinear		0.007650059736951814														46.36441206932068																				
16.425983084890394		0.8809999999999999		0.8809999999999999			20000															logistic regression															l1	25611.0	liblinear		0.00010070609445048709														78.19652581214905																				
0.026636226495006368		0.7622		0.7622			20000															logistic regression															l1	85295.0	liblinear		0.00031750373851965945														68.5465989112854																				
5.5081506863150125		0.8888		0.8888			20000															logistic regression															l1	27944.0	liblinear		0.006333444246489071														30.46749210357666																				
136310.48577607525		0.8959999999999999		0.8959999999999999			20000															logistic regression															l2	21643.0	liblinear		0.0007652699330473416														28.36870789527893																				
0.0025578219538799018		0.7772		0.7772			20000															logistic regression															l2	97660.0	liblinear		0.0001005019038099478														33.395166873931885																				
0.0069120399615167465		0.5		0.5			20000															logistic regression															l1	4610.0	liblinear		0.0015650728035536089														61.05807399749756																				
3.3982634171667576		0.882		0.882			20000															logistic regression															l1	43544.0	liblinear		0.009487301669237629														73.53772306442261																				
0.16120715116011505		0.821		0.821			20000															logistic regression															l2	53371.0	liblinear		0.0006074914010821														43.26218795776367																				
0.00014825999407200354		0.5		0.5			20000															logistic regression															l1	60350.0	liblinear		0.00017276070797546248														63.795192003250115																				
0.002717385716660914		0.5878		0.5878			20000															logistic regression															l1	76799.0	liblinear		0.0017370770213893036														55.4206109046936																				
0.0002942530473885184		0.5		0.5			20000															logistic regression															l1	6122.0	liblinear		0.009135464244643444														44.00801515579224																				
0.0001970809375349704		0.7694		0.7694			20000															logistic regression															l2	28208.0	liblinear		0.0003551882382776701														33.25539612770081																				
170931.89666376804		0.8316		0.8316			20000															logistic regression															l2	29473.0	liblinear		0.005445395575080261														46.30644702911377																				
145041.72960100704		0.8816		0.8816			20000															logistic regression															l2	30463.0	liblinear		0.00015438186404643833														72.21631622314453																				
0.00032577762725404685		0.5		0.5			20000															logistic regression															l1	65053.0	liblinear		0.008956009554042374														57.52198791503906																				
2.5841213561319387		0.8652		0.8652			20000															logistic regression															l2	4765.0	liblinear		0.0017957142680746754														66.42368888854979																				
106.68005327308373		0.883		0.883			20000															logistic regression															l1	96419.0	liblinear		0.00022874880729175927														80.07203722000122																				
2.599359034268073		0.8866		0.8866			20000															logistic regression															l2	39333.0	liblinear		0.00022417563631064828														31.92270374298096																				
97827.65661004123		0.8482		0.8482			20000															logistic regression															l2	98811.0	liblinear		0.003016071248628301														42.48983407020569																				
9.283244503516489		0.8846		0.8846			20000															logistic regression															l2	67030.0	liblinear		0.0031496552625868376														49.443535804748535																				
0.001326484767291719		0.8592		0.8592			20000															logistic regression															l2	69299.0	liblinear		0.0006971194374436734														32.516759157180786																				
9457.058454493652		0.8374		0.8374			20000															logistic regression															l2	39331.0	liblinear		0.0021826749186369928														49.46358180046082																				
217874.5831642498		0.8796		0.8796			20000															logistic regression															l2	80420.0	liblinear		0.00010893628951634565														32.68817400932312																				
1638.4135206576432		0.8188		0.8188			20000															logistic regression															l1	58864.0	liblinear		0.005809069239380261														45.21552467346192																				
7.610070887593329		0.8668		0.8668			20000															logistic regression															l2	45106.0	liblinear		0.00014226201360375662														71.24075579643251																				
53942.2066697027		0.8809999999999999		0.8809999999999999			20000															logistic regression															l2	77771.0	liblinear		0.0012885537179943905														60.97764587402344																				
671.245287702309		0.8772		0.8772			20000															logistic regression															l2	87469.0	liblinear		0.000799383977644135														27.01088213920593																				
0.004981491119200375		0.8488		0.8488			20000															logistic regression															l2	69799.0	liblinear		0.0021606822283492468														62.35397815704346																				
49084.454036797324		0.8304		0.8304			20000															logistic regression															l2	99992.0	liblinear		0.0005359640541822415														50.14879012107849																				
0.00029151482856231765		0.5		0.5			20000															logistic regression															l1	75868.0	liblinear		0.0003887816856260487														40.730736970901496																				
148898.0642587488		0.6688		0.6688			20000															logistic regression															l1	37917.0	liblinear		0.00236471920761397														49.08053708076477																				
0.11429940348149395		0.8838		0.8838			20000															logistic regression															l2	44319.0	liblinear		0.00034979561351717215														53.806893110275276																				
47.923580083581456		0.8886		0.8886			20000															logistic regression															l1	64261.0	liblinear		0.006480532101265435														70.84216809272765																				
6493.52806027468		0.8702		0.8702			20000															logistic regression															l1	27300.0	liblinear		0.00044104531606079016														53.9369490146637																				
1.0096274907953753		0.8554		0.8554			20000															logistic regression															l2	93229.0	liblinear		0.0009055250795058943														64.91497802734375																				
1900.0505093886566		0.8618		0.8618			20000															logistic regression															l1	65979.0	liblinear		0.0006624814154264888														71.38123488426207																				
0.13720527581280825		0.8412		0.8412			20000															logistic regression															l1	61985.0	liblinear		0.007697662658915911														54.04948306083679																				
722.1861089397688		0.88		0.88			20000															logistic regression															l2	58047.0	liblinear		0.002522419921805269														25.82382583618164																				
164.02183336070377		0.889		0.889			20000															logistic regression															l1	27850.0	liblinear		0.0007288549269067972														75.32550120353699																				
56.86811772460183		0.8906		0.8906			20000															logistic regression															l1	51253.0	liblinear		0.00034248526683678933														31.96140193939209																				
11.652853913515404		0.8804		0.8804			20000															logistic regression															l1	83236.0	liblinear		0.006646385255578172														42.96409320831299																				
0.05985228118990404		0.8838		0.8838			20000															logistic regression															l2	61481.0	liblinear		0.0004650809654037552														52.50596380233765																				
41.69668432432875		0.8406		0.8406			20000															logistic regression															l2	47670.0	liblinear		0.0005421180778610442														43.32490301132202																				
485149.6660092946		0.8666		0.8666			20000															logistic regression															l2	17340.0	liblinear		0.00016888208768900563														96.7493131160736																				
18977.68513719071		0.8938		0.8938			20000															logistic regression															l2	13545.0	liblinear		0.0008840149074025079														49.32727336883545																				
158.6555070874793		0.8884		0.8884			20000															logistic regression															l2	12177.0	liblinear		0.0002167600539326946														32.31674599647522																				
1.5404042196470304		0.8896		0.8896			20000															logistic regression															l2	18723.0	liblinear		0.0002503900240415143														87.57430100440979																				
0.02734102276920768		0.8238		0.8238			20000															logistic regression															l1	73656.0	liblinear		0.009813365618694768														45.87388014793396																				
0.11409731834978773		0.742		0.742			20000															logistic regression															l1	74776.0	liblinear		0.0011526969297176064														27.150357961654663																				
16894.648255130123		0.892		0.892			20000															logistic regression															l2	69935.0	liblinear		0.005445688875797776														82.19777011871338																				
154664.34912222144		0.7574		0.7574			20000															logistic regression															l1	38797.0	liblinear		0.00015778280100322328														77.05394506454469																				
0.0004188398590665332		0.5		0.5			20000															logistic regression															l1	96462.0	liblinear		0.004035511789346124														37.40046906471253																				
3358.1432989334508		0.7859999999999999		0.7859999999999999			20000															logistic regression															l1	52862.0	liblinear		0.0035627281629881866														76.31943774223329																				
0.005638043811805995		0.8652		0.8652			20000															logistic regression															l2	2778.0	liblinear		0.0003302674133477951														45.03319716453552																				
1788.1143882681486		0.8864		0.8864			20000															logistic regression															l1	32848.0	liblinear		0.00024786430972470095														54.364943981170654																				
327.58607637359887		0.8862		0.8862			20000															logistic regression															l2	25682.0	liblinear		0.0003332247811333171														53.69635009765625																				
751.946566368169		0.8892		0.8892			20000															logistic regression															l1	12657.0	liblinear		0.00017298354343387609														34.64472699165344																				
0.000237172532609834		0.8134		0.8134			20000															logistic regression															l2	89354.0	liblinear		0.004709857987208528														21.83047080039978																				
0.0006823273281592118		0.8168		0.8168			20000															logistic regression															l2	82848.0	liblinear		0.0002214525950012234														63.7887749671936																				
46412.782056279386		0.9034		0.9034			20000															logistic regression															l2	63000.0	liblinear		0.0002815941852997439														39.179045915603645																				
19909.1206942056		0.8356		0.8356			20000															logistic regression															l2	93765.0	liblinear		0.00021921323239082927														49.35532999038696																				
0.00021664562495819008		0.7888		0.7888			20000															logistic regression															l2	40869.0	liblinear		0.0018004283780138023														69.88235187530518																				
272587.2222769868		0.9072		0.9072			20000															logistic regression															l1	68951.0	liblinear		0.0001826897011130713														90.84823989868164																				
117758.15292376348		0.831		0.831			20000															logistic regression															l2	65389.0	liblinear		0.0017121737667399554														48.127217054367065																				
0.013270345538642215		0.8244		0.8244			20000															logistic regression															l1	50472.0	liblinear		0.008547014637725035														29.66466379165649																				
1.7089313074283117		0.7248		0.7248			20000															logistic regression															l1	56262.0	liblinear		0.0019247615335736203														48.70275902748108																				
612721.7884204633		0.8788		0.8788			20000															logistic regression															l2	14771.0	liblinear		0.009804440625553848														30.329347133636475																				
1628.4595848884546		0.8654		0.8654			20000															logistic regression															l2	21056.0	liblinear		0.0003550961357316221														75.04572796821593																				
37999.04666345656		0.8374		0.8374			20000															logistic regression															l2	87860.0	liblinear		0.003143780516509977														48.31417918205261																				
2068.7435889363524		0.8796		0.8796			20000															logistic regression															l2	26759.0	liblinear		0.0034773405841406913														71.96865510940552																				
15438.764104818376		0.7466		0.7466			20000															logistic regression															l1	14838.0	liblinear		0.0012334481448080874														72.07732582092284																				
0.004861046698049507		0.6488		0.6488			20000															logistic regression															l1	15730.0	liblinear		0.0004412199499590251														67.28978490829468																				
0.008225503715487865		0.8806		0.8806			20000															logistic regression															l2	91371.0	liblinear		0.0028752407698364184														70.51032185554504																				
44170.11278246365		0.8352		0.8352			20000															logistic regression															l1	83571.0	liblinear		0.004672363226043565														75.05277061462401																				
8.422569855718287		0.8652		0.8652			20000															logistic regression															l1	76922.0	liblinear		0.0007458375974863723														23.20346689224243																				
12095.904733985022		0.8856		0.8856			20000															logistic regression															l2	137.0	liblinear		0.0016620571063002702														53.05239701271057																				
7264.102018785171		0.8834		0.8834			20000															logistic regression															l2	1313.0	liblinear		0.005844424804348374														55.925204038619995																				
8471.796112693612		0.7926		0.7926			20000															logistic regression															l1	94962.0	liblinear		0.006781917849992533														31.63926196098328																				
154.5139214328752		0.8314		0.8314			20000															logistic regression															l2	78777.0	liblinear		0.0001002864941772958														53.95248508453369																				
375774.9875211633		0.7318		0.7318			20000															logistic regression															l1	51643.0	liblinear		0.0011706976498575908														80.12901902198793																				
0.0009152802862531367		0.667		0.667			20000															logistic regression															l1	26033.0	liblinear		0.0023130906484677733														77.86051511764526																				
0.1390259972478427		0.8824		0.8824			20000															logistic regression															l2	43828.0	liblinear		0.00011728117058910358														50.92700791358948																				
681405.0802951888		0.7606		0.7606			20000															logistic regression															l1	36545.0	liblinear		0.0013827997678281133														55.89866495132446																				
23662.00115642105		0.8454		0.8454			20000															logistic regression															l2	71205.0	liblinear		0.00051866753503154														45.13916015625																				
0.4459016784728942		0.8		0.8			20000															logistic regression															l1	58822.0	liblinear		0.0034678052678961467														43.32283687591553																				
0.0061653533352055475		0.8706		0.8706			20000															logistic regression															l2	33807.0	liblinear		0.00014067111822136898														47.4837110042572																				
0.007709192453220039		0.5		0.5			20000															logistic regression															l1	99437.0	liblinear		0.0005224410060578732														30.241923809051514																				
2197.44141057882		0.8894		0.8894			20000															logistic regression															l2	94202.0	liblinear		0.0019978723628689106														111.75122213363649																				
0.5409243682015774		0.8686		0.8686			20000															logistic regression															l1	70732.0	liblinear		0.0007253196727889245														49.51738500595093																				
309248.28034494555		0.6728		0.6728			20000															logistic regression															l1	65539.0	liblinear		0.0005979334743441452														50.418484926223755																				
160.0527415432375		0.8906		0.8906			20000															logistic regression															l2	69742.0	liblinear		0.00021644002998259592														123.55297207832336																				
158.11117168627044		0.89		0.89			20000															logistic regression															l1	25387.0	liblinear		0.0023032744197950647														30.69301199913025																				
38.25800294585109		0.8858		0.8858			20000															logistic regression															l1	20163.0	liblinear		0.008461484324798053														24.528297901153564																				
0.2256101022903732		0.8378		0.8378			20000															logistic regression															l2	89705.0	liblinear		0.00012216041791553715														73.36275696754457																				
162.10249223153897		0.887		0.887			20000															logistic regression															l1	13808.0	liblinear		0.00047335923124469003														79.33361196517943																				
0.2549920910376792		0.8284		0.8284			20000															logistic regression															l2	80032.0	liblinear		0.0010504784038493514														42.02745604515076																				
2315.254779546052		0.8188		0.8188			20000															logistic regression															l1	82270.0	liblinear		0.00023528922143978574														37.21364402770996																				
0.29777375701662673		0.8864		0.8864			20000															logistic regression															l2	29641.0	liblinear		0.008696380726049533														23.342630863189697																				
428868.6240735364		0.8662		0.8662			20000															logistic regression															l2	32998.0	liblinear		0.0033516099212911915														57.38821601867676																				
0.05137051609691645		0.8426		0.8426			20000															logistic regression															l1	93631.0	liblinear		0.007631537249854156														19.041693925857547																				
17.646384060689016		0.8626		0.8626			20000															logistic regression															l1	75300.0	liblinear		0.003165602331555164														69.06707787513733																				
0.000702679435484132		0.6332		0.6332			20000															logistic regression															l1	8932.0	liblinear		0.005159141446623018														31.66412806510925																				
0.001413790253188551		0.8484		0.8484			20000															logistic regression															l2	73005.0	liblinear		0.0005537355370898397														43.18113303184509																				
887.5958130748752		0.843		0.843			20000															logistic regression															l2	8337.0	liblinear		0.002271287109741468														44.213467121124275																				
12308.764414067757		0.8756		0.8756			20000															logistic regression															l1	34732.0	liblinear		0.00014025281214775646														61.05346894264221																				
