	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
289	7	0.40599455040871935	1.9967596994505987	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	16	64	basic	0.4		attention		True		228.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2546.02	929	1237	757	765	823	1403	997	799	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.026734060523622684	adam	10	+accuracy	0.9741338951310862	2546.02	108.0	16	929	1235	491	10	823	1403	645	799	0.09384668257031868	0	0.3760217983651226	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.482045796182421
290	14	0.42779291553133514	1.7989097899860806	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.2		maxpool		True		148.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.864	767	733	965	783	777	689	791	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005078983977374941	adam	10	+accuracy	0.7707162921348315	2538.86	147.0	23	659	733	525	757	777	689	661	825	0.6258902456333388	0	0.4259763851044505	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.874502076043023
291	17	0.35513169845594916	1.5493839250670538	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.0												linear					bag_of_word_counts	classifier	2529.972	569	567	569	567	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.971010682244485e-05	adam	10	+accuracy	0.4263810861423221	2529.972	1945.0000000000002	26	569	567	569	567	569	569	569	569	1.5133952142587348	0	0.3542234332425068	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5489085647794936
292	9	0.3832879200726612	1.3781051172150507	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	258		405.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.02	647	745	723	709	705	641	689	719	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.970474087294751e-05	adam	10	+accuracy	0.4829119850187266	2538.02	86.0	18	647	745	665	709	705	18	689	0	1.2514671905716854	0	0.3787465940054496	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3725148174497817
293	20	0.3469573115349682	1.549567202727	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.0												linear					bag_of_word_counts	classifier	2529.592	569	569	567	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.05094578873634e-05	adam	10	+accuracy	0.42954119850187267	2529.592	2150.0	29	569	567	567	567	569	569	569	569	1.5127982248121232	0	0.3469573115349682	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5493266847398546
294	0	0.3796548592188919	1.3880552517043219	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0					50.0			[1, 2, 3, 4, 5]	67		120.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.46	589	587	709	685	679	701	707	629	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.011449914370735862	adam	10	+accuracy	0.900749063670412	2536.46	38.0	9	589	587	709	685	679	651	707	629	0.46863400697040913	0	0.3642143505903724	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	9.845296939214071
295	33	0.26975476839237056	1.6016434563530817	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	42	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.548	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.905122035669144e-06	adam	10	+accuracy	0.31788389513108617	2529.548	3082.0	42	569	569	569	569	569	569	569	569	1.5983144400724725	0	0.26975476839237056	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6016026536623638
296	17	0.4123524069028156	1.3356322646141052	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2534.064	573	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0015927346916118981	adam	10	+accuracy	0.5290262172284644	2534.064	106.0	26	571	573	573	573	573	573	573	573	1.1701330079961179	0	0.410535876475931	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3340319130155776
297	23	0.4196185286103542	1.3680296540260315	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.2		meanpool		True		499.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2574.896	1355	1249	1237	1169	821	1173	861	1281	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0001346439114754946	adam	10	+accuracy	0.5297284644194756	2574.896	277.0	32	1355	671	1237	1169	629	787	735	1227	1.1143084688862759	0	0.4141689373297003	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3710593912336562
298	3	0.4305177111716621	1.307010293006897	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.3		maxpool		True		155.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.824	737	823	783	877	989	933	929	771	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008109498880950535	adam	10	+accuracy	0.8081694756554307	2537.82	78.0	12	737	793	611	607	811	845	929	771	0.5290387112702897	0	0.41326067211625794	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.109856512811449
299	1	0.4196185286103542	1.3198400802082486	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.4		maxpool		True		411.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2565.252	651	1249	1171	775	805	1173	861	773	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0054050665568072505	adam	10	+accuracy	0.9827949438202247	2565.252	82.0	10	651	1249	1171	775	765	1173	671	629	0.0549207051604319	0	0.37057220708446864	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	5.428149488237169
300	8	0.2524977293369664	1.5786626935005188	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.312	571	571	571	571	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.953526200871215e-05	adam	10	+accuracy	0.25550093632958804	2533.304	62.00000000000001	17	309	191	571	10	573	573	573	10	1.5784826945902697	0	0.25158946412352406	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5770516792933147
301	24	0.29155313351498635	1.6002441313531663	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	33	64	basic	0.2												linear					bag_of_word_counts	classifier	2530.04	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.992278864495215e-06	adam	10	+accuracy	0.3078183520599251	2530.04	2434.0	33	569	567	567	567	569	569	569	569	1.5982902717234484	0	0.29064486830154407	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.6002128852738275
302	22	0.27702089009990916	1.5639194117652044	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.4		final_state		True		212.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.468	901	649	1359	847	929	1081	899	1241	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.44091606419916e-06	adam	10	+accuracy	0.2902621722846442	2536.468	152.0	31	901	649	1359	847	929	1081	899	1241	1.5626256563770238	0	0.27702089009990916	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.563862641652425
303	14	0.37329700272479566	2.7514362865024142	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.4												linear					bag_of_word_counts	classifier	2529.364	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.06643450266527669	adam	10	+accuracy	0.8705524344569289	2529.356	1718.0	23	569	569	567	569	569	569	569	569	0.3370675383441484	0	0.368755676657584	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.724814713001251
304	14	0.3178928247048138	1.5452651381492615	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	112		418.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.848	691	697	709	685	711	653	707	629	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.120212058014006e-06	adam	10	+accuracy	0.3107443820224719	2537.836	109.0	23	691	697	635	661	711	653	629	629	1.539456858563779	0	0.31244323342415986	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5444863504833646
305	9	0.39691189827429607	1.3981752925448947	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4												linear					bag_of_word_counts	classifier	2530.412	1114	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002726737298707991	adam	10	+accuracy	0.7715355805243446	2530.412	1365.0	18	1112	569	569	569	569	569	567	569	0.849800583586764	0	0.3869209809264305	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.3976942300796509
306	19	0.3533151680290645	1.542338616318173	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	28	64	basic	0.2												linear					bag_of_word_counts	classifier	2532.16	1122	1118	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.747821938318708e-05	adam	10	+accuracy	0.42837078651685395	2532.16	2024.0000000000002	28	569	569	569	569	567	567	569	569	1.499295474877998	0	0.35240690281562215	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5420211752255757
307	13	0.26612170753860126	78.0627465777927	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	132		302.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.588	691	697	709	685	711	653	707	629	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.03265238669394381	adam	10	+accuracy	0.33836610486891383	2536.576	104.0	22	691	697	635	661	711	653	629	629	1.454618554506729	0	0.26248864668483196	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	82.48871586057875
308	9	0.3723887375113533	1.5111916727489896	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.1												linear					bag_of_word_counts	classifier	2529.248	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00022281835216419918	adam	10	+accuracy	0.47413389513108617	2529.248	1365.0	18	569	569	569	569	567	569	569	569	1.406335668777352	0	0.3678474114441417	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5058862964312236
309	15	0.3614895549500454	1.459335380130344	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2535.36	571	573	573	571	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004537085487022907	adam	10	+accuracy	0.40671816479400746	2535.36	93.0	24	0	573	553	571	10	573	10	573	1.4201571460980087	0	0.3614895549500454	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4566784964667425
310	21	0.2779291553133515	1.5973128808869257	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.4												linear					bag_of_word_counts	classifier	2529.328	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	9.34470313588942e-06	adam	10	+accuracy	0.3092228464419476	2529.328	2218.0	30	569	569	567	569	567	569	569	569	1.5926974638184506	0	0.2779291553133515	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5972425407833524
311	1	0.3978201634877384	1.3575514886114333	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	10	64	basic	0.3					50.0			[1, 2, 3, 4, 5]	359		74.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.832	723	667	709	741	697	701	707	661	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0011254572555449269	adam	10	+accuracy	1.0	2536.832	42.0	10	589	0	709	685	0	701	707	661	0.00494076172584918	0	0.37693006357856496	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.5387298795912
312	3	0.4187102633969119	1.4532103604740567	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	12	64	basic	0.4		final_state		True		247.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2540.396	897	1239	1171	685	635	1025	1193	773	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0018623679531972357	adam	10	+accuracy	0.9727294007490637	2540.396	63.00000000000001	12	897	1239	1107	685	10	1025	829	773	0.10159926447294541	0	0.39509536784741145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	3.7549356751971774
313	13	0.3869209809264305	1.3556490076912775	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.0		maxpool		True		164.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.188	1355	1249	1237	1169	821	1223	735	1281	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.802439281826516e-05	adam	10	+accuracy	0.4323501872659176	2537.188	139.0	22	1355	671	1237	1169	629	787	735	1227	1.3105355483382495	0	0.38056312443233425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.359006769127316
314	0	0.4114441416893733	1.325708442264133	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.124	571	573	573	573	573	573	571	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.036801521924729366	adam	10	+accuracy	0.9838483146067416	2533.108	41.0	9	571	573	573	573	573	573	0	573	0.05100610385190195	0	0.33605812897366033	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.603033145268758
315	2	0.4114441416893733	1.402806944317288	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	11	64	basic	0.2		meanpool		True		319.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2538.784	737	733	751	699	757	655	791	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.002614388750215283	adam	10	+accuracy	0.9810393258426966	2538.78	57.0	11	737	733	751	323	757	655	437	10	0.06542516648491371	0	0.371480472297911	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	4.688069992595249
316	0	0.3760217983651226	1.443419681655036	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2												linear					bag_of_word_counts	classifier	2528.832	567	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.019182129735198106	adam	10	+accuracy	0.9294241573033708	2528.824	717.0	9	567	569	569	569	569	567	569	569	0.2520791207676503	0	0.35876475930971846	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.8825082315338983
317	0	0.2633969118982743	1.5743944644927979	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3					50.0			[1, 2, 3, 4, 5, 6, 7]	64		486.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.788	709	705	595	713	667	741	695	667	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.5033181903144707e-06	adam	10	+accuracy	0.2648642322097378	2537.788	38.0	9	709	493	595	10	10	741	695	667	1.5720582132908836	0	0.2561307901907357	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5686569809913635
318	11	0.254314259763851	1.6059415472878351	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.0												linear					bag_of_word_counts	classifier	2529.18	1122	1118	569	569	567	567	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.0570466785230245e-06	adam	10	+accuracy	0.2783239700374532	2529.176	1454.0	20	569	569	569	569	567	567	569	569	1.60449354150402	0	0.24795640326975477	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.605588025516934
319	6	0.3442325158946412	1.5306428008609347	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8]	237		511.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.416	709	683	647	721	687	741	695	667	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.254883836976256e-06	adam	10	+accuracy	0.3582631086142322	2536.416	67.0	15	0	683	647	721	687	0	0	0	1.5083959556337614	0	0.34150772025431425	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5199862983491685
320	15	0.23524069028156222	1.5833430290222168	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2533.7	571	573	573	573	573	573	573	573	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.703774849539068e-06	adam	10	+accuracy	0.21067415730337077	2533.7	94.0	24	10	573	573	571	573	571	571	259	1.6039100289344788	0	0.23524069028156222	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5831657316949632
321	17	0.4014532243415077	2.8700695170296564	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6]	151		161.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2536.416	691	697	745	661	711	699	629	647	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0008595212002887457	adam	10	+accuracy	0.9996488764044944	2536.416	112.0	26	691	0	745	0	711	699	629	647	0.012693562725586678	0	0.40054495912806537	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	2.9251940515306263
322	15	0.28610354223433243	1.5580736133787367	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.1		attention		True		272.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2552.356	767	823	751	783	841	915	929	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	6.155862822889308e-06	adam	10	+accuracy	0.3026685393258427	2552.356	157.0	24	737	697	751	699	737	655	791	841	1.5562548601805275	0	0.28428701180744775	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.557403610812293
323	9	0.22524977293369663	1.6073701911502414	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.4												linear					bag_of_word_counts	classifier	2530.184	1120	1118	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.7483204338722667e-06	adam	10	+accuracy	0.24332865168539325	2530.184	1304.0	18	569	569	569	569	569	569	569	569	1.6062918856962403	0	0.22070844686648503	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.607115646203359
324	12	0.4287011807447775	1.4175309472613864	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.2		attention		True		164.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2537.396	971	1237	757	765	823	1403	645	801	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0004716821498788556	adam	10	+accuracy	0.6241807116104869	2537.392	108.0	21	971	1235	643	667	657	10	645	801	0.9342257135839604	0	0.4196185286103542	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4615295926729839
325	12	0.39872842870118075	1.4125231968031988	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	21	64	basic	0.3												linear					bag_of_word_counts	classifier	2530.396	569	569	569	569	567	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0012165285657869188	adam	10	+accuracy	0.7147705992509363	2530.392	1579.0	21	569	569	569	569	567	569	569	569	1.0488052586121346	0	0.39509536784741145	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.409408085876041
326	9	0.3533151680290645	1.5432652566168044	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.2												linear					bag_of_word_counts	classifier	2529.516	569	569	569	569	569	569	569	569	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00010538532233931752	adam	10	+accuracy	0.4327013108614232	2529.516	1361.0	18	569	569	567	569	569	569	569	569	1.493505164758483	0	0.3533151680290645	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.5399953325589497
327	13	0.3751135331516803	1.411982576052348	False	8543	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.2		attention		True		144.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2539.016	767	733	751	783	841	915	929	841	/home/suching/reproducibility/data/sst/train.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.0385982841839666e-05	adam	10	+accuracy	0.3854166666666667	2539.016	139.0	22	637	733	751	757	777	689	661	793	1.4137899635443048	0	0.3751135331516803	/home/suching/reproducibility/data/sst/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	1.4106577237447102
