Unnamed: 0	best_epoch	best_validation_accuracy	best_validation_loss	dataset_reader.lazy	dataset_reader.sample	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.tokenizer.word_splitter	dataset_reader.type	epoch	iterator.batch_size	iterator.type	model.dropout	model.encoder	model.encoder.aggregations	model.encoder.architecture.averaged	model.encoder.architecture.bidirectional	model.encoder.architecture.embedding_dim	model.encoder.architecture.hidden_size	model.encoder.architecture.input_size	model.encoder.architecture.ngram_filter_sizes	model.encoder.architecture.num_filters	model.encoder.architecture.num_layers	model.encoder.architecture.output_dim	model.encoder.architecture.type	model.encoder.type	model.input_embedder.token_embedders.tokens.embedding_dim	model.input_embedder.token_embedders.tokens.pretrained_file	model.input_embedder.token_embedders.tokens.trainable	model.input_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.num_serialized_models_to_keep	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_accuracy	training_cpu_memory_MB	training_duration	training_epochs	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_start_epoch	validation_accuracy	validation_data_path	validation_dataset_reader.lazy	validation_dataset_reader.sample	validation_dataset_reader.token_indexers.tokens.lowercase_tokens	validation_dataset_reader.token_indexers.tokens.type	validation_dataset_reader.tokenizer.word_splitter	validation_dataset_reader.type	validation_loss
287	20	0.6422018348623854	0.6822952628135681	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.3		final_state		True		267.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2500.7039999999997	715	745	589	861	925	739	717	747	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00020723219590546512	adam	10	+accuracy	0.73	2500.7039999999997	21.0	29	425	745	0	861	925	739	717	747	0.66986945271492	0	0.6387614678899083	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.681989848613739
288	16	0.6869266055045872	0.6598419419356755	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	25	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6]	293.0		118.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2479.74	633	621	573	647	689	621	623	597	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00033728037304972796	adam	10	+accuracy	0.88	2479.74	14.0	25	633	621	573	647	689	621	509	10	0.5314831733703613	0	0.6720183486238532	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6584267020225525
289	10	0.6112385321100917	0.6852583161422184	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.1												linear					bag_of_word_counts	classifier	2492.292	1651	1651	1649	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.01962621085814217	adam	10	+accuracy	1.0	2492.292	434.0	19	1651	1649	1649	1651	1651	1649	1651	1649	0.09919095039367676	0	0.6089449541284404	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6865386707442147
290	15	0.6009174311926605	0.6812532246112823	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	24	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.888	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.001535073309937903	adam	10	+accuracy	0.61	2475.888	13.0	24	0	10	411	555	555	555	10	555	0.6724573373794556	0	0.5951834862385321	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6810521398271833
291	0	0.4587155963302753	0.7030592007296426	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2522.0879999999997	555	555	463	555	555	311	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.251352596400492e-06	adam	10	+accuracy	0.47	2522.0879999999997	5.0	9	555	10	429	555	555	283	555	10	0.7124657630920409	0	0.4587155963302753	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7030387563364846
292	22	0.6834862385321101	0.6498864761420658	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	31	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6]	272.0		240.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2482.44	633	621	607	647	689	621	653	645	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00031366507788718935	adam	10	+accuracy	0.92	2482.44	16.0	31	10	551	607	573	551	621	10	645	0.5096498727798462	0	0.6800458715596329	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6497755774429866
293	4	0.5217889908256881	0.6921536070959908	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.4												linear					bag_of_word_counts	classifier	2483.052	1651	1649	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	8.529279856753367e-05	adam	10	+accuracy	0.56	2483.048	302.0	13	1651	1649	1649	1645	1651	1651	1651	1651	0.6847836673259735	0	0.5206422018348624	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6920280882290432
294	9	0.5011467889908257	0.698191340480532	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.452	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00014458132446751518	adam	10	+accuracy	0.56	2475.444	10.0	18	10	549	555	555	301	555	311	10	0.6850771605968475	0	0.5011467889908257	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6979637656893048
295	10	0.4885321100917431	0.6951449768883842	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.2					50.0			[1, 2, 3, 4, 5, 6, 7]	189.0		175.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2481.448	611	657	553	593	679	585	625	581	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	3.4389976815616247e-06	adam	10	+accuracy	0.47	2481.448	11.0	19	611	657	533	593	679	313	10	521	0.7059527933597565	0	0.4885321100917431	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6949726343154907
296	0	0.5091743119266054	0.7639770933559963	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2477.496	555	555	555	555	555	555	371	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.1616243076341767e-05	adam	10	+accuracy	0.49	2477.496	4.0	9	555	555	555	555	10	555	339	555	0.8112714290618896	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7629550269671849
297	21	0.5194954128440367	0.6944426681314196	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.4					50.0			[1, 2, 3, 4, 5]	66.0		150.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2478.66	653	637	621	571	595	641	665	639	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.608429762858445e-05	adam	10	+accuracy	0.56	2478.656	15.000000000000002	30	0	365	333	571	595	641	665	639	0.6934691071510315	0	0.5194954128440367	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6944404925618853
298	11	0.6181192660550459	0.6689425323690686	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	20	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2476.4	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0028929191971088413	adam	10	+accuracy	0.67	2476.324	12.0	20	0	10	457	555	555	555	10	555	0.6405034959316254	0	0.6123853211009175	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6681187961782727
299	17	0.6364678899082569	0.6795665962355477	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	26	64	basic	0.1		final_state		True		312.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2485.864	757	1053	601	755	695	671	607	773	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0002565018076960219	adam	10	+accuracy	0.79	2485.864	15.000000000000002	26	757	1053	601	755	695	10	607	773	0.6563312709331512	0	0.6353211009174312	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6792201570102147
300	0	0.4908256880733945	0.6942122621195657	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3		maxpool		True		455.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2511.34	645	453	969	473	803	935	579	497	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	5.048090988837597e-05	adam	10	+accuracy	0.51	2511.34	8.0	9	629	393	969	417	803	935	579	419	0.6868497133255005	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.69270977803639
301	9	0.5756880733944955	0.6843739237104144	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	18	64	basic	0.3			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2520.592	555	555	555	555	555	555	555	549	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0028930018081642127	adam	10	+accuracy	0.68	2520.592	12.0	18	201	10	0	555	10	555	555	509	0.6582733392715454	0	0.5550458715596329	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.681537423815046
302	0	0.4908256880733945	0.6946565636566707	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3		meanpool		True		221.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2489.716	757	1053	601	755	695	671	607	773	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.3792073126047094e-06	adam	10	+accuracy	0.52	2489.716	5.0	9	757	1053	601	755	695	671	607	773	0.6940644383430481	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6946194853101458
303	27	0.6869266055045872	0.6442752012184688	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	36	64	basic	0.0					50.0			[1, 2, 3, 4, 5, 6, 7, 8, 9]	261.0		94.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2486.424	583	673	641	681	631	679	623	683	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0014166172186850616	adam	10	+accuracy	1.0	2486.424	22.0	36	583	147	641	397	10	679	623	449	0.3918121606111527	0	0.6869266055045872	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.643998350415911
304	0	0.5091743119266054	0.6927601226738521	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.3												linear					bag_of_word_counts	classifier	2485.488	1100	1100	1100	1100	1100	1100	1100	1100	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.157095863969241e-05	adam	10	+accuracy	0.56	2485.484	94.0	9	1100	1100	1100	1100	1098	1100	1100	1100	0.6848328113555908	0	0.5068807339449541	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6926343653883252
305	4	0.4965596330275229	0.6944677659443447	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	13	64	basic	0.3												linear					bag_of_word_counts	classifier	2483.016	1651	1649	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.2657961684605032e-05	adam	10	+accuracy	0.57	2483.012	308.0	13	1651	1649	1651	1651	1651	1651	1651	1651	0.6959019005298615	0	0.4931192660550458	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6944420252527509
306	0	0.4954128440366973	0.6935458311012813	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2478.6639999999998	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.9350793339333166e-06	adam	10	+accuracy	0.56	2478.6639999999998	8.0	9	555	555	549	0	555	0	18	18	0.6917828619480133	0	0.4954128440366973	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6935113072395325
307	10	0.5871559633027523	0.6765869643007006	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	19	64	basic	0.3												linear					bag_of_word_counts	classifier	2481.792	1651	1651	1651	1649	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.005720146043876889	adam	10	+accuracy	0.98	2481.792	435.0	19	1651	1649	1651	1649	1651	1651	1651	1651	0.37389980256557465	0	0.5848623853211009	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6756276743752616
308	0	0.5091743119266054	0.6929485968181065	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2		attention		True		408.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.64	389	749	599	929	757	629	857	779	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.876077949900037e-06	adam	10	+accuracy	0.49	2499.64	7.0	9	349	10	599	929	757	629	857	779	0.694854348897934	0	0.5091743119266054	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6928765773773193
309	6	0.6536697247706422	0.6808398706572396	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.1		final_state		True		140.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2484.16	863	749	743	929	757	629	857	779	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.000639585329797055	adam	10	+accuracy	0.69	2484.16	11.0	15	245	10	505	929	757	629	857	779	0.6416233479976654	0	0.6364678899082569	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6669402761118752
310	0	0.4908256880733945	0.7491922378540039	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.356	555	555	483	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.862061944727482e-06	adam	10	+accuracy	0.49	2475.344	5.0	9	555	555	447	555	555	555	555	10	0.7453096508979797	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7491015791893005
311	0	0.4908256880733945	0.7471666634082794	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.708	555	439	555	555	555	555	427	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00021513078115686392	adam	10	+accuracy	0.51	2475.708	5.0	9	555	389	555	555	10	555	401	10	0.7419387102127075	0	0.4896788990825688	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7350308767386845
312	23	0.6708715596330275	0.6341114938259125	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	32	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.8520000000003	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.007121087212676226	adam	10	+accuracy	0.95	2475.8520000000003	17.0	32	10	555	10	10	351	555	555	367	0.4488381892442703	0	0.6708715596330275	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6339864007064274
313	0	0.4277522935779817	0.7133461534976959	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.5879999999997	555	555	555	555	555	555	555	227	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.3839224429734776e-06	adam	10	+accuracy	0.42	2475.5879999999997	4.0	9	555	555	555	555	555	555	555	193	0.7511797249317169	0	0.4277522935779817	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7133198721068246
314	13	0.5665137614678899	0.6920705395085471	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	22	64	basic	0.4		final_state		True		409.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.348	847	631	995	611	675	711	933	895	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	4.717970150999245e-05	adam	10	+accuracy	0.62	2499.344	17.0	22	847	631	827	10	657	711	933	895	0.6909063458442688	0	0.5596330275229358	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6920156223433358
315	0	0.5080275229357798	0.6934314838477543	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.4		maxpool		True		254.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2482.156	699	745	639	609	213	399	933	859	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.8569212878467324e-05	adam	10	+accuracy	0.55	2482.1479999999997	6.0	9	171	171	639	609	165	357	933	859	0.6886050701141357	0	0.5	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6931012570858002
316	0	0.5068807339449541	0.7338333598205021	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.828	555	555	555	527	555	241	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	2.736142385338609e-05	adam	10	+accuracy	0.52	2475.828	4.0	9	539	10	555	487	555	203	555	555	0.7217735648155212	0	0.5068807339449541	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7329865864345005
317	20	0.5389908256880734	0.6916147342750004	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	29	64	basic	0.4												linear					bag_of_word_counts	classifier	2482.8	1649	1651	1651	1651	1651	1651	1651	1651	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0005020722176247808	adam	10	+accuracy	0.8	2482.8	585.0	29	1106	569	1106	1106	1106	1106	1639	1106	0.6634382605552673	0	0.5389908256880734	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6915972360542842
318	8	0.4977064220183486	0.6943593238081249	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	17	64	basic	0.1		final_state		True		225.0	50.0			1.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.216	763	645	995	639	769	597	751	615	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.9216154853962603e-06	adam	10	+accuracy	0.46	2480.216	13.0	17	543	645	289	10	769	0	751	615	0.6944912970066071	0	0.4977064220183486	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6943487950733729
319	6	0.5286697247706422	0.6921155878475734	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	15	64	basic	0.4					50.0			[1, 2, 3, 4, 5, 6]	439.0		169.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2480.072	633	621	521	395	689	621	653	645	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	7.817838836611749e-06	adam	10	+accuracy	0.55	2480.072	7.0	15	633	349	483	357	373	621	653	645	0.6798566579818726	0	0.5137614678899083	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6920144941125598
320	0	0.4896788990825688	0.7299660827432359	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.2			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2499.232	555	555	349	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.6534336718492588e-05	adam	10	+accuracy	0.52	2499.232	5.0	9	555	555	333	555	555	555	0	555	0.7026434540748596	0	0.4896788990825688	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.7294346903051648
321	14	0.6605504587155964	0.6480222642421722	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	23	64	basic	0.1					50.0			[1, 2, 3, 4, 5, 6]	360.0		214.0	cnn	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2479.62	671	637	631	665	653	719	715	671	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.0011000294754115556	adam	10	+accuracy	0.95	2479.62	11.0	23	671	637	441	665	653	719	715	671	0.4342648386955261	0	0.6261467889908257	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6544916246618543
322	0	0.4908256880733945	0.6946658619812557	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.1		final_state		True		219.0	50.0			2.0		lstm	seq2seq	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2489.268	763	683	639	981	765	695	669	735	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.1218500896324772e-05	adam	10	+accuracy	0.51	2489.264	6.0	9	10	683	621	0	765	695	669	735	0.6918861865997314	0	0.4908256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6941530321325574
323	0	0.5229357798165137	0.6905344426631927	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	9	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.496	555	555	555	555	555	555	555	201	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	1.727269477872005e-05	adam	10	+accuracy	0.52	2475.496	4.0	9	555	555	555	555	555	555	555	167	0.6844518780708313	0	0.5229357798165137	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.6903771843229022
324	21	0.6605504587155964	0.6392397156783513	False	100	True	single_id	just_spaces	semisupervised_text_classification_json	30	64	basic	0.0			True		50.0							boe	seq2vec	50.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.50d.txt.gz	True		classifier	2475.756	555	555	555	555	555	555	555	555	/home/suching/reproducibility/data/sst2/train_100.jsonl	0	0.5	2	reduce_on_plateau	50	1	0.00892134014498884	adam	10	+accuracy	0.95	2475.756	13.0	30	555	555	555	555	555	555	555	169	0.4398965090513229	0	0.658256880733945	/home/suching/reproducibility/data/sst2/dev.jsonl	False		True	single_id	just_spaces	semisupervised_text_classification_json	0.638973091329847
